time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2022-10-16T14:37:47.40Z,46.3645385,-72.6750202,66.532,0.05,-0.10,0.40,3.666,4.184,0.72,220.61874,43.36662,3,11
2022-10-16T14:37:47.60Z,46.3645386,-72.6750204,66.583,-0.17,-0.23,0.17,3.659,4.188,0.65,220.61874,43.36796,3,11
2022-10-16T14:37:47.80Z,46.3645389,-72.6750224,66.618,0.62,-0.37,-0.50,3.653,4.197,0.76,220.61874,43.36980,3,11
2022-10-16T14:37:48.00Z,46.3645392,-72.6750229,66.608,-0.17,0.29,-0.11,3.646,4.198,0.74,220.61874,43.37133,3,11
2022-10-16T14:37:48.20Z,46.3645397,-72.6750235,66.568,0.07,-0.47,0.12,3.630,4.191,0.65,220.61874,43.37268,3,11
2022-10-16T14:37:48.40Z,46.3645402,-72.6750247,66.517,0.14,-0.36,0.49,3.618,4.191,0.69,220.61874,43.37411,3,11
2022-10-16T14:37:48.60Z,46.3645406,-72.6750253,66.590,-0.03,-0.21,-0.18,3.610,4.187,0.56,220.61874,43.37528,3,11
2022-10-16T14:37:48.80Z,46.3645406,-72.6750275,66.256,0.06,-0.06,0.31,3.604,4.179,0.68,220.61874,43.37669,3,11
2022-10-16T14:37:49.00Z,46.3645397,-72.6750299,65.776,-0.09,0.69,0.24,3.592,4.163,0.69,220.61874,43.37822,3,11
2022-10-16T14:37:49.20Z,46.3645365,-72.6750281,65.535,-2.12,1.53,0.48,3.601,4.174,0.92,154.89626,17.41918,3,11
2022-10-16T14:37:49.40Z,46.3645345,-72.6750256,65.497,-0.96,0.53,0.49,3.621,4.195,1.28,154.29922,41.47908,3,11
2022-10-16T14:37:49.60Z,46.3645340,-72.6750263,65.451,-0.40,-0.61,0.55,3.647,4.217,0.73,154.29922,41.48107,3,11
2022-10-16T14:37:49.80Z,46.3645331,-72.6750286,65.258,-0.49,-0.79,0.75,3.672,4.240,0.79,154.29922,41.48366,3,11
2022-10-16T14:37:50.00Z,46.3645331,-72.6750299,65.261,0.08,-0.55,0.48,3.692,4.260,0.86,154.29922,41.48553,3,11
2022-10-16T14:37:50.20Z,46.3645320,-72.6750306,65.168,-0.83,-0.06,0.41,3.714,4.279,0.91,154.29922,41.48754,3,11
2022-10-16T14:37:50.40Z,46.3645318,-72.6750332,64.996,-0.15,-0.89,0.38,3.716,4.257,0.78,154.29922,41.48967,3,11
2022-10-16T14:37:50.60Z,46.3645328,-72.6750336,65.186,-0.07,-0.59,0.24,3.726,4.254,0.74,154.29922,41.49127,3,11
2022-10-16T14:37:50.80Z,46.3645342,-72.6750330,65.438,0.26,-0.22,0.14,3.736,4.255,0.80,154.29922,41.49301,3,11
2022-10-16T14:37:51.00Z,46.3645359,-72.6750326,65.577,1.01,-0.12,0.15,3.753,4.268,1.07,154.29922,41.49532,3,11
2022-10-16T14:37:51.20Z,46.3645364,-72.6750313,65.833,-0.04,-0.31,0.13,3.763,4.270,0.72,154.29922,41.49689,3,11
2022-10-16T14:37:51.40Z,46.3645358,-72.6750295,66.113,-0.25,-0.24,0.14,3.769,4.276,0.77,154.29922,41.49856,3,11
2022-10-16T14:37:51.60Z,46.3645357,-72.6750266,66.438,0.20,-0.38,0.40,3.776,4.279,0.82,154.29922,41.50034,3,11
2022-10-16T14:37:51.80Z,46.3645351,-72.6750250,66.816,-0.32,0.00,-0.32,3.785,4.283,0.83,154.29922,41.50215,3,11
2022-10-16T14:37:52.00Z,46.3645347,-72.6750261,66.822,0.07,-0.11,-0.16,3.794,4.296,0.86,154.29922,41.50401,3,11
2022-10-16T14:37:52.20Z,46.3645333,-72.6750273,66.814,-0.13,-0.34,-0.38,3.793,4.305,0.90,154.29922,41.50597,3,11
2022-10-16T14:37:52.40Z,46.3645334,-72.6750284,66.694,0.41,0.02,0.06,3.791,4.308,0.70,154.29922,41.50749,3,11
2022-10-16T14:37:52.60Z,46.3645332,-72.6750261,66.985,-0.08,-0.02,-0.35,3.784,4.308,0.98,154.29922,41.50962,3,11
2022-10-16T14:37:52.80Z,46.3645331,-72.6750246,67.118,0.03,0.05,-0.21,3.782,4.319,1.01,154.29922,41.51182,3,11
2022-10-16T14:37:53.00Z,46.3645331,-72.6750239,67.115,0.12,-0.14,-0.02,3.776,4.324,0.60,154.29922,41.51311,3,11
2022-10-16T14:37:53.20Z,46.3645332,-72.6750223,67.254,0.07,-0.29,0.07,3.772,4.334,0.65,154.29922,41.51451,3,11
2022-10-16T14:37:53.40Z,46.3645326,-72.6750206,67.645,-0.18,-0.13,-0.40,3.758,4.318,0.80,154.29922,41.51624,3,11
2022-10-16T14:37:53.60Z,46.3645326,-72.6750190,67.980,0.54,-0.04,-0.65,3.750,4.305,0.73,154.29922,41.51808,3,11
2022-10-16T14:37:53.80Z,46.3645326,-72.6750191,68.102,0.11,-0.07,-0.38,3.746,4.304,0.80,154.29922,41.51982,3,11
2022-10-16T14:37:54.00Z,46.3645324,-72.6750194,68.138,0.10,0.09,-0.27,3.744,4.304,0.79,154.29922,41.52153,3,11
2022-10-16T14:37:54.20Z,46.3645326,-72.6750198,68.094,0.25,0.09,-0.06,3.739,4.304,0.70,154.29922,41.52305,3,11
2022-10-16T14:37:54.40Z,46.3645325,-72.6750193,68.116,0.21,0.33,-0.07,3.734,4.302,0.53,154.29922,41.52419,3,11
2022-10-16T14:37:54.60Z,46.3645321,-72.6750188,68.197,-0.20,-0.06,-0.32,3.730,4.299,0.88,154.29922,41.52610,3,11
2022-10-16T14:37:54.80Z,46.3645317,-72.6750196,68.173,0.52,-0.24,-0.19,3.721,4.280,0.69,154.29922,41.52761,3,11
2022-10-16T14:37:55.00Z,46.3645319,-72.6750202,68.112,0.22,-0.02,-0.11,3.713,4.269,0.66,154.29922,41.52904,3,11
2022-10-16T14:37:55.20Z,46.3645315,-72.6750217,67.892,0.07,-0.02,0.14,3.706,4.253,0.81,154.29922,41.53079,3,11
2022-10-16T14:37:55.40Z,46.3645317,-72.6750237,67.531,0.24,0.00,0.64,3.709,4.256,0.94,154.29922,41.53283,3,11
2022-10-16T14:37:55.60Z,46.3645320,-72.6750264,67.351,0.59,-0.58,-0.03,3.719,4.267,0.94,154.29922,41.53486,3,11
2022-10-16T14:37:55.80Z,46.3645329,-72.6750266,67.308,0.31,0.11,0.24,3.734,4.281,1.14,154.29922,41.53734,3,11
2022-10-16T14:37:56.00Z,46.3645332,-72.6750262,67.292,0.01,-0.13,0.19,3.740,4.291,0.87,154.29922,41.53923,3,11
2022-10-16T14:37:56.20Z,46.3645337,-72.6750254,67.378,0.16,-0.11,0.08,3.743,4.299,1.02,154.29922,41.54143,3,11
2022-10-16T14:37:56.40Z,46.3645337,-72.6750259,67.233,-0.01,0.01,0.27,3.745,4.308,0.93,154.29922,41.54346,3,11
2022-10-16T14:37:56.60Z,46.3645333,-72.6750250,67.294,-0.48,-0.07,0.06,3.752,4.319,0.96,154.29922,41.54554,3,11
