millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,accel,temp,press,num_satellites
# { "g_press": 100892.45, "g_temp": 23.27, "datetime": "2022-10-16T14:42:20Z", "fw_version": "0.4.1-gps-testing+git-7ae69c7" }
# Switched to mode: Climb
1297672,463596357,-726822845,2333102,2423.612,24615,52053,34574755,,27.48,75723,18
1297728,463596477,-726822890,2330177,2421.5383,24655,52081,34570151,,27.48,75743,18
1297784,463596598,-726822935,2327254,2418.2139,24710,52115,34558508,,27.48,75773,18
1297840,463596719,-726822979,2324332,2414.743,24774,52138,34576068,,27.48,75805,18
1297896,463596840,-726823022,2321407,2410.3232,24882,52155,34607341,,27.48,75846,18
1297952,463596962,-726823065,2318488,2405.4604,24941,52078,34614587,,27.48,75891,18
1298008,463597084,-726823109,2315569,2402.1118,24951,52050,34604315,,27.48,75921,18
1298064,463597206,-726823153,2312647,2397.5344,24938,52108,34582894,,27.47,75964,18
1298120,463597328,-726823197,2309714,2395.3572,24934,52141,34599796,,27.47,75984,18
1298176,463597450,-726823241,2306808,2389.8884,25015,51909,34602405,,27.47,76034,18
1298232,463597572,-726823283,2303894,2389.8884,24985,51918,34635704,,27.47,76034,18
1298288,463597695,-726823326,2300983,2387.0505,24962,51991,34615121,,27.47,76060,18
1298344,463597817,-726823370,2298074,2384.4875,24985,51898,34605936,,27.47,76084,18
1298400,463597939,-726823413,2295163,2384.338,24969,51838,34604649,,27.47,76085,18
1298456,463598061,-726823458,2292254,2381.1143,25048,51937,34578853,,27.47,76115,18
1298512,463598184,-726823502,2289346,2373.8513,25070,51815,34602019,,27.47,76182,18
1298568,463598307,-726823544,2286449,2369.2278,25050,51639,34649871,,27.46,76224,18
1298624,463598429,-726823586,2283564,2363.2073,24930,51595,34646059,,27.46,76280,18
1298680,463598550,-726823628,2280697,2359.5051,24841,51459,34655784,,27.46,76314,18
1298736,463598671,-726823669,2277828,2351.4514,24747,51430,34656030,,27.46,76388,18
1298792,463598793,-726823709,2274958,2351.4514,24818,51194,34719389,,27.46,76388,18
1298848,463598915,-726823749,2272097,2350.5435,24834,51023,34725081,,27.46,76397,18
1298904,463599037,-726823789,2269238,2348.7903,24743,50923,34698396,,27.46,76413,18
1298960,463599158,-726823829,2266377,2346.5913,24671,50869,34711115,,27.46,76433,18
1299016,463599280,-726823868,2263540,2344.705,24802,50818,34737318,,27.46,76450,18
1299072,463599402,-726823906,2260706,2343.993,24840,50672,34793235,,27.46,76457,18
1299128,463599524,-726823943,2257874,2343.4763,24714,50539,34809205,,27.46,76462,18
1299184,463599646,-726823980,2255044,2338.7197,24716,50445,34814364,,27.46,76505,18
1299240,463599767,-726824017,2252215,2336.4148,24616,50437,34808506,,27.46,76527,18
1299296,463599888,-726824052,2249399,2334.6453,24628,50275,34858604,,27.46,76543,18
1299352,463600010,-726824085,2246576,2334.6453,24559,50134,34930180,,27.46,76543,18
1299408,463600131,-726824118,2243748,2331.329,24445,50231,34943740,,27.46,76574,18
1299464,463600251,-726824151,2240928,2331.1062,24319,50274,34932152,,27.46,76576,18
1299520,463600372,-726824183,2238113,2329.516,24439,50130,34956183,,27.46,76590,18
1299576,463600492,-726824214,2235297,2326.8386,24326,50084,34979037,,27.45,76615,18
1299632,463600613,-726824245,2232488,2321.552,24336,50087,35001964,,27.45,76664,18
1299688,463600733,-726824276,2229679,2318.4424,24335,50138,35016631,,27.45,76693,18
1299744,463600854,-726824304,2226879,2311.2883,24363,50064,35064988,,27.45,76760,18
1299800,463600976,-726824331,2224091,2306.1755,24387,49839,35134717,,27.45,76808,18
1299856,463601097,-726824357,2221307,2290.693,24409,49712,35136293,,27.45,76954,18
1299912,463601219,-726824383,2218515,2290.693,24448,49895,35157874,,27.45,76954,18
1299968,463601340,-726824409,2215742,2283.3486,24339,49595,35153670,,27.45,77023,18
1300024,463601462,-726824434,2212959,2278.6436,24355,49600,35182337,,27.45,77067,18
1300080,463601583,-726824460,2210193,2272.4353,24329,49454,35179675,,27.44,77125,18
1300136,463601704,-726824483,2207412,2268.3147,24178,49496,35245222,,27.45,77164,18
1300192,463601825,-726824507,2204649,2264.3953,24238,49313,35231779,,27.44,77201,18
1300248,463601946,-726824529,2201878,2260.8345,24151,49414,35262245,,27.44,77235,18
1300304,463602067,-726824551,2199108,2259.054,24221,49398,35280815,,27.44,77251,18
1300360,463602188,-726824573,2196353,2257.4478,24218,49365,35303466,,27.44,77266,18
1300416,463602309,-726824593,2193597,2251.4297,24128,49226,35319373,,27.43,77323,18
1300472,463602430,-726824614,2190846,2251.4297,24205,49181,35330130,,27.43,77323,18
1300528,463602551,-726824632,2188096,2246.3196,24159,49167,35388764,,27.43,77371,18
1300584,463602672,-726824650,2185353,2241.987,24201,48968,35420594,,27.43,77412,18
1300640,463602794,-726824668,2182597,2236.1213,24228,49089,35412551,,27.43,77467,18
1300696,463602915,-726824685,2179856,2233.1367,24286,49050,35428781,,27.43,77495,18
1300752,463603036,-726824702,2177119,2230.7747,24183,49006,35435749,,27.43,77517,18
1300808,463603157,-726824717,2174392,2228.747,24100,48860,35502552,,27.43,77537,18
1300864,463603278,-726824733,2171672,2229.1301,24135,48673,35502073,,27.43,77533,18
1300920,463603399,-726824747,2168944,2227.774,24115,48654,35525110,,27.43,77546,18
1300976,463603520,-726824760,2166214,2222.7698,24037,48665,35563138,,27.42,77593,18
1301032,463603641,-726824772,2163493,2222.7698,24118,48583,35605939,,27.42,77593,18
1301088,463603763,-726824783,2160767,2219.5027,24124,48611,35639319,,27.42,77624,18
1301144,463603884,-726824793,2158045,2215.2813,24128,48598,35665746,,27.42,77663,18
1301200,463604006,-726824804,2155321,2213.8843,24194,48515,35635262,,27.42,77676,18
1301256,463604127,-726824813,2152605,2209.8152,24136,48498,35688078,,27.42,77715,18
1301312,463604249,-726824822,2149884,2207.7957,24223,48634,35722687,,27.42,77734,18
1301368,463604371,-726824828,2147170,2206.9395,24357,48446,35786079,,27.42,77742,18
1301424,463604494,-726824835,2144451,2204.9443,24340,48417,35779207,,27.41,77761,18
1301480,463604618,-726824840,2141732,2204.1506,24499,48433,35854419,,27.41,77768,18
1301536,463604741,-726824844,2139015,2201.8022,24434,48369,35858962,,27.41,77790,18
1301592,463604864,-726824846,2136296,2201.8022,24559,48380,35902995,,27.41,77790,18
1301648,463604989,-726824848,2133578,2199.4429,24698,48370,35941118,,27.41,77812,18
1301704,463605113,-726824850,2130859,2197.029,24722,48412,35936088,,27.41,77835,18
1301760,463605238,-726824851,2128146,2197.8364,24719,48330,35964579,,27.41,77827,18
1301816,463605363,-726824852,2125434,2196.9802,24802,48298,35964263,,27.41,77835,18
1301872,463605487,-726824852,2122717,2198.3665,24795,48300,35982608,,27.41,77822,18
1301928,463605613,-726824851,2119995,2202.5469,24954,48317,10846,,27.40,77783,18
1301984,463605739,-726824851,2117277,2207.0183,25029,48461,35995032,,27.40,77741,18
1302040,463605864,-726824852,2114554,2207.282,24915,48529,35977362,,27.40,77739,18
1302096,463605990,-726824852,2111835,2204.2185,24937,48462,35982396,,27.40,77767,18
1302152,463606116,-726824851,2109113,2204.2185,25000,48389,6385,,27.40,77767,18
1302208,463606242,-726824852,2106370,2201.1172,25096,48681,35968283,,27.40,77797,18
1302264,463606369,-726824853,2103628,2197.4668,25150,48923,35958565,,27.40,77831,18
1302320,463606495,-726824855,2100892,2193.8733,25113,49042,35943270,,27.40,77865,18
1302376,463606621,-726824857,2098135,2188.3394,25052,49029,35920935,,27.40,77917,18
1302432,463606747,-726824859,2095377,2184.822,24955,48991,35911217,,27.40,77950,18
1302488,463606873,-726824863,2092618,2181.1416,24963,49120,35872010,,27.40,77985,18
1302544,463606998,-726824868,2089844,2179.769,24860,49443,35845782,,27.39,77997,18
1302600,463607123,-726824873,2087061,2178.8748,24827,49584,35827960,,27.39,78006,18
1302656,463607248,-726824879,2084272,2175.6238,24751,49781,35811929,,27.39,78036,18
1302712,463607372,-726824886,2081483,2175.6238,24803,49874,35755854,,27.39,78036,18
1302768,463607496,-726824895,2078689,2173.3162,24636,50014,35715821,,27.39,78058,18
1302824,463607620,-726824903,2075885,2169.016,24578,50150,35725373,,27.39,78099,18
1302880,463607743,-726824912,2073087,2165.458,24539,50039,35707618,,27.39,78132,18
1302936,463607867,-726824922,2070271,2161.7288,24555,50215,35689832,,27.39,78167,18
1302992,463607989,-726824932,2067457,2159.636,24309,50257,35676461,,27.39,78187,18
1303048,463608111,-726824943,2064628,2156.3633,24298,50499,35630260,,27.39,78218,18
1303104,463608233,-726824955,2061793,2153.5364,24278,50600,35604647,,27.38,78244,18
1303160,463608355,-726824969,2058960,2149.3723,24241,50596,35551580,,27.38,78284,18
1303216,463608476,-726824983,2056114,2145.1482,24210,50766,35543680,,27.38,78323,18
1303272,463608597,-726824998,2053265,2145.1482,24081,50868,35505341,,27.38,78323,18
1303328,463608717,-726825013,2050413,2141.8484,23965,50974,35474518,,27.38,78354,18
1303384,463608838,-726825029,2047548,2138.6545,24007,51051,35479433,,27.38,78384,18
1303440,463608958,-726825045,2044690,2136.116,24005,51074,35449094,,27.37,78408,18
1303496,463609078,-726825063,2041820,2134.2866,23931,51226,35417869,,27.37,78425,18
1303552,463609197,-726825081,2038944,2133.2783,23824,51367,35392030,,27.37,78435,18
1303608,463609316,-726825099,2036055,2130.9026,23788,51515,35368255,,27.37,78457,18
1303664,463609434,-726825118,2033164,2131.196,23713,51657,35353086,,27.37,78455,18
1303720,463609553,-726825139,2030270,2128.5542,23740,51648,35320541,,27.37,78479,18
1303776,463609672,-726825160,2027370,2121.9219,23782,51716,35283657,,27.36,78542,18
1303832,463609790,-726825182,2024459,2121.9246,23660,51939,35261434,,27.36,78542,18
1303888,463609908,-726825205,2021535,2118.2007,23579,52081,35229900,,27.36,78577,18
1303944,463610025,-726825229,2018597,2114.2893,23476,52224,35189252,,27.36,78614,18
1304000,463610142,-726825254,2015676,2111.5713,23481,52234,35162843,,27.36,78639,18
1304056,463610259,-726825280,2012732,2106.0317,23488,52491,35123520,,27.35,78691,18
1304112,463610376,-726825307,2009791,2103.012,23508,52551,35084703,,27.35,78720,18
1304168,463610492,-726825334,2006843,2100.2666,23333,52581,35068775,,27.35,78747,18
1304224,463610607,-726825361,2003882,2095.2488,23236,52715,35053720,,27.35,78795,18
1304280,463610722,-726825390,2000918,2091.1907,23161,52837,35018230,,27.35,78834,18
1304336,463610838,-726825420,1997945,2086.2844,23297,53029,34973795,,27.35,78881,18
1304392,463610953,-726825450,1994977,2086.2844,23312,53032,34936655,,27.35,78881,18
1304448,463611068,-726825481,1991989,2084.1453,23198,53255,34950095,,27.35,78902,18
1304504,463611183,-726825513,1988987,2080.5847,23092,53377,34886148,,27.35,78936,18
1304560,463611296,-726825546,1985986,2077.7415,23028,53501,34848854,,27.34,78963,18
1304616,463611410,-726825580,1982978,2074.95,23111,53635,34827626,,27.34,78990,18
1304672,463611524,-726825614,1979977,2076.3499,23056,53695,34809999,,27.34,78976,18
1304728,463611638,-726825649,1976970,2074.7107,23065,53649,34785550,,27.34,78992,18
1304784,463611751,-726825685,1973944,2069.8916,23066,53960,34722388,,27.34,79038,18
1304840,463611864,-726825722,1970908,2066.7983,23087,54098,34710695,,27.33,79068,18
1304896,463611978,-726825760,1967876,2060.3535,23120,54074,34685849,,27.33,79130,18
1304952,463612090,-726825798,1964837,2060.3535,22943,54177,34666909,,27.33,79130,18
1305008,463612203,-726825838,1961795,2056.252,23040,54140,34627441,,27.33,79170,18
1305064,463612316,-726825877,1958747,2051.68,23010,54275,34605835,,27.32,79213,18
1305120,463612428,-726825919,1955700,2050.5085,22936,54269,34551751,,27.32,79225,18
1305176,463612539,-726825960,1952650,2048.5896,22825,54405,34531592,,27.32,79243,18
1305232,463612650,-726826003,1949597,2045.9856,22885,54476,34502158,,27.32,79268,18
1305288,463612761,-726826047,1946549,2041.2941,22860,54426,34459478,,27.32,79313,18
1305344,463612872,-726826092,1943491,2035.6785,22875,54454,34431131,,27.32,79367,18
1305400,463612982,-726826137,1940440,2028.5406,22826,54450,34405531,,27.32,79436,18
1305456,463613093,-726826183,1937368,2017.9644,22805,54775,34375176,,27.32,79537,18
1305512,463613203,-726826231,1934296,2017.9644,22938,54830,34348565,,27.32,79537,18
1305568,463613314,-726826279,1931229,2014.1019,22927,54825,34317384,,27.32,79574,18
1305624,463613424,-726826327,1928156,2010.196,22938,54801,34300056,,27.32,79612,18
1305680,463613534,-726826377,1925098,2006.7494,22870,54598,34259262,,27.32,79645,18
1305736,463613643,-726826428,1922017,2005.8389,22808,54888,34236207,,27.32,79654,18
1305792,463613753,-726826478,1918947,2003.4252,22945,54839,34250275,,27.32,79677,18
1305848,463613864,-726826528,1915860,2001.6339,23088,55068,34239538,,27.31,79694,18
1305904,463613975,-726826580,1912787,1998.6222,23138,54848,34208525,,27.31,79723,18
1305960,463614086,-726826632,1909701,1994.9962,23230,54984,34213566,,27.31,79758,18
1306016,463614198,-726826685,1906611,1987.6545,23300,55100,34183002,,27.31,79829,18
1306072,463614309,-726826739,1903525,1987.6545,23345,55101,34182189,,27.31,79829,18
1306128,463614422,-726826793,1900444,1984.6348,23576,55076,34187623,,27.31,79858,18
1306184,463614535,-726826847,1897348,1981.9166,23700,55164,34190429,,27.31,79884,18
1306240,463614650,-726826901,1894266,1978.633,23870,54998,34241980,,27.31,79915,18
1306296,463614765,-726826953,1891190,1973.1941,23840,54929,34258258,,27.31,79968,18
1306352,463614880,-726827005,1888104,1971.4899,23954,54872,34282640,,27.31,79984,18
1306408,463614995,-726827056,1885017,1969.3942,24053,54964,34287809,,27.30,80004,18
1306464,463615111,-726827107,1881935,1964.1101,24245,54979,34285546,,27.30,80055,18
1306520,463615228,-726827158,1878858,1959.2448,24423,54836,34331445,,27.30,80102,18
1306576,463615345,-726827207,1875778,1956.2275,24428,54748,34348949,,27.30,80131,18
1306632,463615463,-726827256,1872711,1956.2275,24409,54620,34377586,,27.30,80131,18
1306688,463615582,-726827305,1869640,1953.6372,24612,54765,34400042,,27.30,80155,18
1306744,463615702,-726827354,1866570,1950.7397,24789,54786,34426976,,27.30,80183,18
1306800,463615822,-726827402,1863498,1945.0507,24735,54786,34484696,,27.29,80238,18
1306856,463615943,-726827447,1860430,1942.0037,24733,54680,34518081,,27.29,80267,18
1306912,463616064,-726827494,1857352,1938.1058,24961,54758,34506280,,27.29,80305,18
1306968,463616186,-726827541,1854270,1935.6378,25024,54837,34509191,,27.29,80328,18
1307024,463616308,-726827587,1851190,1931.0903,25085,54928,34535888,,27.29,80372,18
1307080,463616431,-726827633,1848108,1927.024,25343,54891,34564060,,27.29,80411,18
1307136,463616554,-726827678,1845027,1923.4034,25293,54824,34586806,,27.28,80446,18
1307192,463616677,-726827722,1841926,1923.4034,25297,54816,34609821,,27.28,80446,18
1307248,463616801,-726827765,1838839,1922.5093,25382,54809,34654998,,27.28,80454,18
1307304,463616926,-726827806,1835743,1918.0352,25462,54877,34705445,,27.28,80497,18
1307360,463617052,-726827849,1832655,1913.6263,25598,54982,34710398,,27.28,80540,18
1307416,463617179,-726827891,1829570,1909.3806,25741,55126,34716875,,27.28,80581,18
1307472,463617307,-726827933,1826480,1903.7351,25832,55162,34757909,,27.28,80635,18
1307528,463617436,-726827974,1823391,1900.0249,25897,55079,34803274,,27.28,80671,18
1307584,463617566,-726828013,1820297,1893.9879,26103,55221,34850824,,27.28,80729,18
1307640,463617695,-726828051,1817195,1889.4296,26033,55258,34901206,,27.28,80774,18
1307696,463617826,-726828086,1814085,1881.6232,26137,55281,34970782,,27.27,80850,18
1307752,463617956,-726828120,1810990,1881.6232,26149,55153,34999005,,27.27,80850,18
1307808,463618086,-726828153,1807898,1879.6307,26259,55107,35037157,,27.27,80870,18
1307864,463618217,-726828182,1804801,1877.5161,26401,55159,35107133,,27.27,80890,18
1307920,463618348,-726828209,1801706,1876.2494,26399,55157,35190910,,27.27,80903,18
1307976,463618479,-726828235,1798608,1871.3622,26385,55200,35245953,,27.27,80951,18
1308032,463618612,-726828257,1795504,1866.3907,26616,55187,35325098,,27.27,80999,18
1308088,463618744,-726828276,1792397,1859.6471,26622,55004,35409666,,27.27,81065,18
1308144,463618878,-726828293,1789305,1854.412,26691,54818,35485886,,27.26,81117,18
1308200,463619011,-726828307,1786244,1846.9236,26711,54669,35572399,,27.26,81190,18
1308256,463619144,-726828320,1783186,1832.6887,26519,54570,35610864,,27.26,81330,18
1308312,463619278,-726828331,1780130,1832.6887,26711,54625,35682719,,27.26,81330,18
1308368,463619413,-726828339,1777081,1828.9785,26764,54445,35765849,,27.26,81366,18
1308424,463619547,-726828345,1774052,1826.7306,26651,54076,35828220,,27.26,81388,18
1308480,463619681,-726828348,1771018,1822.6045,26542,53973,35922994,,27.26,81429,18
1308536,463619815,-726828346,1767979,1820.199,26711,53928,41314,,27.26,81452,18
1308592,463619949,-726828344,1764964,1815.9016,26524,53791,71303,,27.26,81494,18
1308648,463620082,-726828341,1761959,1811.3215,26391,53693,124841,,27.26,81539,18
1308704,463620215,-726828334,1758960,1808.8535,26447,53482,215228,,27.25,81563,18
1308760,463620348,-726828324,1755960,1805.1378,26481,53404,290666,,27.25,81600,18
1308816,463620481,-726828312,1752970,1797.9945,26445,53295,352058,,27.25,81670,18
1308872,463620614,-726828297,1749986,1797.9945,26411,53272,442287,,27.25,81670,18
1308928,463620745,-726828280,1747021,1795.2927,26261,52964,530783,,27.25,81696,18
1308984,463620876,-726828259,1744048,1792.2158,26108,52868,627313,,27.25,81727,18
1309040,463621007,-726828237,1741064,1785.3933,26016,52823,683714,,27.25,81793,18
1309096,463621137,-726828213,1738108,1780.3457,25941,52780,734922,,27.25,81843,18
1309152,463621265,-726828186,1735155,1775.388,25765,52733,826819,,27.24,81892,18
1309208,463621393,-726828157,1732213,1770.6692,25550,52642,917353,,27.24,81938,18
1309264,463621518,-726828126,1729280,1768.1223,25287,52449,993286,,27.24,81963,18
1309320,463621643,-726828094,1726365,1764.9395,25122,52214,1027946,,27.24,81994,18
1309376,463621767,-726828059,1723461,1757.7771,25129,51998,1098566,,27.24,82064,18
1309432,463621891,-726828023,1720539,1757.7771,24967,52082,1142946,,27.24,82064,18
1309488,463622013,-726827984,1717611,1751.5336,24680,52168,1266212,,27.24,82125,18
1309544,463622133,-726827943,1714689,1748.1903,24512,52108,1324565,,27.24,82158,18
1309600,463622254,-726827901,1711775,1746.7877,24595,51952,1370855,,27.23,82172,18
